,Image,Accuracy,F1,Jaccard,Recall,Precision
185,pexels-photo-260175_0,0.9916801452636719,0.993883268875346,0.9878409116250028,0.9988556546444637,0.9889601437748717
186,pexels-photo-26138_0,0.9956436157226562,0.9934742111338415,0.9870330418984898,0.988346048457699,0.9986558676546614
187,pexels-photo-262172_0,0.9918060302734375,0.9928249323579517,0.9857520944023243,0.9979451640846915,0.9877569739387051
188,pexels-photo-262214_0,0.989990234375,0.9920847988320253,0.9842939144904201,0.9850427094439985,0.9992283012906206
189,pexels-photo-264165_0,0.9806022644042969,0.9865373261567708,0.9734323242667112,0.9769594194235136,0.9963048918739706
190,pexels-photo-264216_0,0.9775047302246094,0.9881321582888734,0.9765427040530166,0.9817562325540474,0.9945914411074784
191,pexels-photo-265720_hIUI3020WU_0,0.9909782409667969,0.9854189658255086,0.9712570338231183,0.9796268601828925,0.9912799712226646
192,pexels-photo-265819_0,0.9549522399902344,0.9490501645978677,0.9030404046209553,0.9793679486380353,0.9205530817904851
193,pexels-photo-267447_0,0.8629188537597656,0.9264159327371798,0.8629188537597656,0.8629188537597656,1.0
194,pexels-photo-267751_nvo8tdciLn_0,0.9966659545898438,0.9946575057764954,0.9893717926891553,0.9956678170203392,0.9936492427943332
195,pexels-photo-267778_0,0.9938583374023438,0.9921982516330368,0.9845172954311596,0.9879279731346741,0.9965056066033328
196,pexels-photo-268004_0,0.9948310852050781,0.9856827379254234,0.9717696570690445,0.9841748781465617,0.9871952251947173
197,pexels-photo-268791_0,0.9944496154785156,0.9840773044134866,0.9686537260055583,0.9884365107281041,0.9797563792464753
198,pexels-photo-269393_0,0.995452880859375,0.9929850166547004,0.9860677676870391,0.9919342512139775,0.9940380106278941
199,pexels-photo-270789_0,0.9920616149902344,0.9909306835763003,0.9820243936148159,0.992760836913619,0.9891072655930537
200,pexels-photo-270856_0,0.9818572998046875,0.9879280761069316,0.9761441383599847,0.9907849586086814,0.9850876216123187
201,pexels-photo-270968_0,0.9710769653320312,0.9599991558777289,0.9230753622012093,0.9377267480211082,0.9833553100884114
202,pexels-photo-271821_0,0.9840888977050781,0.991980650507482,0.9840888977050781,0.9840888977050781,1.0
203,pexels-photo-274078_0,0.9676094055175781,0.9517164514349726,0.9078807472823139,0.9957638715358346,0.9114008146550785
204,pexels-photo-274643_0,0.992401123046875,0.995018904158915,0.9900871849994028,0.993791301828644,0.996249543085189
205,pexels-photo-275583_0,0.9893836975097656,0.9848168253362065,0.970087812637711,0.991159772020953,0.9785545460459266
206,pexels-photo-276080_0,0.9945259094238281,0.9941225860621327,0.988313856427379,0.997607911155683,0.9906615294194475
207,pexels-photo-277062_0,0.8918876647949219,0.8872587824855498,0.7973630962169582,0.9486300495921197,0.8333457876881231
208,pexels-photo-284006_0,0.9918136596679688,0.9913186999894821,0.9827868326488707,0.9952077715325384,0.9874599055463322
209,pexels-photo-285977_0,0.9975662231445312,0.994778794376156,0.9896118275367982,0.9951045401706043,0.9944532617765924
210,pexels-photo-300849_0,0.9578323364257812,0.6599606250769042,0.4924934576006611,0.9876622778749655,0.49554210745137894
211,pexels-photo-300968_0,0.9970779418945312,0.9970410086838284,0.9940994769640807,0.9974802711413754,0.9966021329338265
212,pexels-photo-301279_0,0.995361328125,0.9941183868128041,0.9883055558226984,0.9944454658938058,0.9937915228176042
213,pexels-photo-301342_0,0.9915847778320312,0.979139085372773,0.9591307408711117,0.9852322682550859,0.9731208059998873
214,pexels-photo-302053_0,0.9914665222167969,0.9771862730100453,0.9553902604395166,0.9885278035695862,0.9661020367009477
215,pexels-photo-304648_0,0.9961585998535156,0.9924092235095469,0.9849328186252506,0.998240905024036,0.9866452831319884
216,pexels-photo-305832_0,0.9940757751464844,0.692414339473163,0.5295365040896698,0.5393397099660598,0.9668141592920354
217,pexels-photo-306980_0,0.9902000427246094,0.9798036178960857,0.9604068736996224,0.995606397085843,0.9644946602693082
218,pexels-photo-310386_0,0.9989891052246094,0.8515406162464986,0.7414634146341463,0.9921671018276762,0.745829244357213
219,pexels-photo-310825_0,0.9937667846679688,0.9637597586941093,0.9300543641111254,0.9981623558597877,0.9316495862098538
220,pexels-photo-313690_0,0.9093017578125,0.9086016545191745,0.8325114824311759,0.9872933392369321,0.8415281090896144
221,pexels-photo-314373_0,0.9981231689453125,0.9918526859640988,0.9838370565045992,0.9935637980226926,0.9901474575150433
222,pexels-photo-318209_0,0.9972953796386719,0.9961010322091035,0.9922323502344538,0.9960298257962343,0.9961722488038277
223,pexels-photo-318236_0,0.9525032043457031,0.942886107071921,0.8919437284664185,0.9487570042556334,0.9370874211313323
224,pexels-photo-318377_0,0.9760246276855469,0.977614252793321,0.9562088042251362,0.9937365135914035,0.9620067714868531
225,pexels-photo-319961_0,0.9931755065917969,0.9885545752909338,0.9773681813581622,0.9818646264900999,0.995336313626467
226,pexels-photo-321576_0,0.9952735900878906,0.9923706426763712,0.9848568180984857,0.9934044258152006,0.991339008907042
227,pexels-photo-322484_0,0.9321327209472656,0.8842613373927412,0.7925344590339809,0.7938953590243788,0.9978417266187051
228,pexels-photo-325523_0,0.995391845703125,0.9904770914136157,0.9811338435108543,0.9930134041476986,0.9879537019563439
229,pexels-photo-325686_nlDONZXWsV_0,0.9854316711425781,0.9891789427155498,0.9785895689321694,0.985974524811478,0.9924042572546166
230,pexels-photo-326603_0,0.9898262023925781,0.9895335010380161,0.9792838278701258,0.9899958381430265,0.9890715955627383
231,pexels-photo-327253_0,0.9965591430664062,0.9919859265050822,0.9840992825286019,0.9951867367858098,0.9888056396903838
232,pexels-photo-327538_0,0.9579429626464844,0.9785197842041994,0.9579429626464844,0.9999522161740287,0.9579868158027254
233,pexels-photo-333994_12TQ3nQsnH_0,0.9985618591308594,0.9707865168539326,0.9432314410480349,0.9966587112171837,0.9462235649546827
234,pexels-photo-339800_0,0.9863128662109375,0.9866311953678657,0.9736151249751814,0.9923697879580563,0.9809585904911499
235,pexels-photo-341004_8AgutZKy5e_0,0.9964714050292969,0.9905563099163851,0.981289317717499,0.9873407416452965,0.9937928915292431
236,pexels-photo-341392_0,0.9911041259765625,0.9834501944531183,0.967439262775761,0.9918547890690983,0.9751868376236787
237,pexels-photo-346692_0,0.9818954467773438,0.9724201252891063,0.9463207184382564,0.9995699130268565,0.946706193849148
238,pexels-photo-346693_0,0.9966011047363281,0.9890231733008094,0.9782847115595525,0.9894742031700643,0.9885725544281352
239,pexels-photo-346736_0,0.9920501708984375,0.992016855008619,0.9841601617426863,0.9906658607683068,0.9933715390457778
240,pexels-photo-346750_0,0.9488601684570312,0.9011138157409456,0.8200247019654172,0.9077830784549764,0.8945418332527862
241,pexels-photo-346808_0,0.9898948669433594,0.9806953746146727,0.9621219704010867,0.9946340670224246,0.9671419536595182
242,pexels-photo-346842_0,0.9668998718261719,0.9264567529770734,0.8629896890938087,0.9491837443556791,0.9047926496150981
243,pexels-photo-347024_0,0.967529296875,0.9589074161686187,0.9210587329704063,0.9247120604091209,0.9957289379492886
244,pexels-photo-351699_0,0.9944534301757812,0.9423656254954812,0.8910126677160632,0.9599450860050068,0.9254184507590502
245,pexels-photo-354946_0,0.9911079406738281,0.98044774742281,0.9616454134101193,0.9855150666913984,0.9754322718472528
246,pexels-photo-354957_0,0.9875946044921875,0.9801166587182215,0.9610085968130643,0.9713859802210587,0.9890057007477604
247,pexels-photo-354972_0,0.9889793395996094,0.9901296571516425,0.9804522572263722,0.9911896081154107,0.9890719707311746
248,pexels-photo-355005_0,0.9953804016113281,0.9911753346595836,0.9825050563420976,0.9891642668062949,0.9931945965680905
249,pexels-photo-355036_0,1.0,1.0,1.0,1.0,1.0
250,pexels-photo-356170_D2OYiQ5pj5_0,0.9951438903808594,0.9901451519256823,0.9804826444253649,0.9880111854403881,0.9922883565044687
251,pexels-photo-356176_0,0.9893798828125,0.965126766209039,0.932603853975017,0.94641935880113,0.9845886472257009
252,pexels-photo-356842_0,0.9954185485839844,0.9904656055253444,0.9811113033357973,0.9909297412355249,0.990001904399162
253,pexels-photo-357275_0,0.7545089721679688,0.767105044115199,0.6221982176613556,0.994193409191111,0.6244675021653439
254,pexels-photo-364362_0,0.9580001831054688,0.9565406173521751,0.9167013429165879,0.9349800526271115,0.9791190231840258
255,pexels-photo-371163_0,0.987579345703125,0.9884080260890618,0.9770817202787359,0.9952679352424108,0.9816420338024185
256,pexels-photo-371218_0,0.951629638671875,0.9579263113187513,0.9192500700512011,0.9937694918521476,0.9245786975653811
257,pexels-photo-371248_0,0.9890327453613281,0.9870576530910825,0.9744460344689664,0.9840939284047251,0.9900392829728631
258,pexels-photo-372021_0,0.9903030395507812,0.9866247132363775,0.9736025005971111,0.9829010546621098,0.9903766927936112
259,pexels-photo-373899_0,0.9918594360351562,0.9875871054805198,0.975478592604509,0.9847345953971789,0.9904561894761404
260,pexels-photo-374632_0,0.99359130859375,0.9779724130697017,0.9568943398162878,0.9955154556617373,0.9610369530484977
261,pexels-photo-374810_0,0.9940032958984375,0.9951553553047627,0.9903574254571329,0.9963651847646319,0.9939484603356358
262,pexels-photo-374849_0,0.9011726379394531,0.8548359080390212,0.7464746004873418,0.9070909588194024,0.8082734651492995
263,pexels-photo-374882_0,0.9940643310546875,0.9845346479545183,0.9695403648892021,0.9924456467287847,0.9767487723588459
264,pexels-photo-374912_0,0.9956321716308594,0.990150283448175,0.9804927081913589,0.9978500216731686,0.982568462746705
265,pexels-photo-375382_0,0.9921035766601562,0.9874609289816093,0.9752324204027424,0.9936969667414415,0.9813026727666747
266,pexels-photo-375880_0,0.9923439025878906,0.9935613849919638,0.9872051510901441,0.9984589791865474,0.9887116031694345
267,pexels-photo-377945_0,0.9898147583007812,0.9900482306723222,0.9802925849928403,0.9840331340253543,0.9961373165225348
268,pexels-photo-378153_0,0.9810256958007812,0.9670774811029772,0.9362536525349875,0.9707527739020663,0.9634299128278845
269,pexels-photo-384273_0,0.9949417114257812,0.9896364147935098,0.9794854340393273,0.9856920442160984,0.9936124799899557
270,pexels-photo-386133_0,0.9803695678710938,0.9873817498810755,0.9750779721431201,0.9926636624495874,0.9821557493804757
271,pexels-photo-386140_0,0.9935531616210938,0.9757344283950263,0.9526185936974318,0.9850123206261777,0.9666296833660494
272,pexels-photo-388517_0,0.992645263671875,0.9949100278786855,0.9898716089852697,0.9924001032279811,0.9974326806519404
273,pexels-photo-388622_0,0.9738388061523438,0.9535057151767434,0.9111427831044312,0.9915819455999098,0.9182455636368385
274,pexels-photo-395196_0,0.9976272583007812,0.9246608527131783,0.8598783509799505,0.9537731134432783,0.8972731546779502
275,pexels-photo-406197_0,0.9826850891113281,0.9763397813814565,0.953773296669722,0.9890377974210309,0.963963685770751
276,pexels-photo-411468_0,0.9188385009765625,0.9089087546239211,0.8330272637378161,0.9819150609152552,0.8460073166649398
277,pexels-photo-412840_0,0.9918975830078125,0.9944055207290733,0.9888732896087841,0.9965316088161541,0.9922884852945042
278,pexels-photo-413744_0,0.9974441528320312,0.9531665035649378,0.9105235042735043,0.9724718299814578,0.9346127484578478
279,pexels-photo-413948_0,0.749603271484375,0.7881117933024734,0.6503172396157965,0.6507401741021691,0.9990015958099758
280,pexels-photo-413979_0,0.9783859252929688,0.9877486594014877,0.975793876269369,0.9824168261683047,0.9931386829575842
281,pexels-photo-414012_0,0.9916496276855469,0.9655823021650602,0.9334549323605411,0.987902966347082,0.9442479781051077
282,pexels-photo-414029_0,0.9370231628417969,0.9241882229763551,0.8590612621226609,0.8950748512315095,0.9552591608126068
283,pexels-photo-414192_0,0.9835700988769531,0.9843202213444492,0.9691245627114756,0.9839942353043934,0.98464642344698
284,pexels-photo-415188_0,0.9887351989746094,0.9679262292411127,0.9378459725116289,0.9708259799115411,0.9650437494585463
285,pexels-photo-415274_0,0.9926948547363281,0.981326728618373,0.9633380556725505,0.9886437314576497,0.9741172371070156
286,pexels-photo-415556_0,0.9972114562988281,0.9969849080417577,0.9939879429882638,0.9951993148936521,0.9987769201527197
287,pexels-photo-416747_0,0.9828224182128906,0.9592071530162066,0.9216119766733397,0.9450384677174631,0.9738071588860685
288,pexels-photo-42157_0,0.9956779479980469,0.9058891934546057,0.8279684178560583,0.9254921928038018,0.8870993980803644
289,pexels-photo-423366_0,0.9718132019042969,0.9526087932527338,0.9095061970313035,0.9900545267901185,0.9178923689219588
290,pexels-photo-424706_0,0.9804115295410156,0.9900146425980986,0.9802267283803245,0.9952263664086324,0.9848572191292707
291,pexels-photo-428333_0,0.987762451171875,0.9901024311983216,0.9803988659693029,0.9928163497651856,0.9874033094773635
292,pexels-photo-432498_0,0.967681884765625,0.9826460298081886,0.9658841058269239,0.9673487824354517,0.9984348593454715
293,pexels-photo-432689_0,0.9259910583496094,0.9400883805241688,0.886949782651765,0.8968688868462608,0.9876842016468649
294,pexels-photo-439851_0,0.9786720275878906,0.9542002867089904,0.9124120752588787,0.9509984814591055,0.9574237243556023
295,pexels-photo-442544_0,0.9463768005371094,0.9509937561227301,0.9065663447414074,0.995133482660752,0.9106034102896209
296,pexels-photo-450276_0,0.9455909729003906,0.9387251848383175,0.8845260166616741,0.9983825424239932,0.8857953624128425
297,pexels-photo-45720_0,0.9409980773925781,0.9193599683008087,0.8507550537945675,0.9826579287593064,0.8637231947805132
298,pexels-photo-458508_0,0.9945793151855469,0.9938484582184339,0.9877721366491696,0.9897565896686412,0.9979743005685868
299,pexels-photo-458713_0,0.9565391540527344,0.9665394973729114,0.935245705971286,0.9804154055149074,0.9530508818163389
300,pexels-photo-458771_0,0.9937591552734375,0.974501246882793,0.9502705331631102,0.9641623488773747,0.9850642803125788
301,pexels-photo-460273_0,0.9975242614746094,0.9820822174981365,0.9647952264713859,0.9710105366599334,0.9934092940125112
302,pexels-photo-460550_0,0.9944572448730469,0.9935014692136017,0.9870868548981968,0.9910237878544533,0.995991570640721
303,pexels-photo-462475_0,0.9143791198730469,0.8995978546282504,0.8175173580058213,0.9152914190007191,0.8844333814164586
304,pexels-photo-462620_0,0.9966773986816406,0.9894422962702578,0.9791051937147655,0.9851077695445439,0.9938151358722119
305,pexels-photo-47296_0,0.9901466369628906,0.991660613104751,0.9834591666186387,0.9961471103327496,0.9872143477003182
306,pexels-photo-530024_0,0.9497222900390625,0.8861909367228515,0.7956399044872391,0.852604469552214,0.9225320460960394
307,pexels-photo-531474_0,0.9961891174316406,0.8938024875093016,0.8079953872765712,0.9219298245614035,0.8673406230658139
308,pexels-photo-532290_0,0.5024681091308594,0.6671668414726575,0.5005629078209723,0.9987851281345986,0.5008678659693085
309,pexels-photo-532301_0,0.9916610717773438,0.9914306770784334,0.9830069728935565,0.9955910719206393,0.9873049086125186
310,pexels-photo-532400_0,0.9751205444335938,0.9660563541547398,0.9343414005557121,0.973545084546637,0.9586819543435595
311,pexels-photo-534256_0,0.9849700927734375,0.9862435931455386,0.9728605279109495,0.9955030520038908,0.9771547966624694
312,pexels-photo-546162_0,0.9899826049804688,0.9897080955665642,0.9796258796328624,0.9936804495301654,0.9857673750448918
313,pexels-photo-547116_0,0.9970016479492188,0.9801585298126925,0.961089108910891,0.9884425436586732,0.9720122164922645
314,pexels-photo-551576_0,0.9970169067382812,0.9789784946236558,0.9588226001790322,0.9918296203496922,0.9664561329016507
315,pexels-photo-551594_0,0.9937324523925781,0.9490179042417848,0.9029819899616179,0.9426123405042224,0.9555111222194451
316,pexels-photo-551657_0,0.9534492492675781,0.935365123755952,0.8785783226037552,0.896399094443824,0.9778727739877735
317,pexels-photo-551855_0,0.9947433471679688,0.9715253957102119,0.9446275014064133,0.9632057690731787,0.9799899949974987
318,pexels-photo-55529_0,0.9971580505371094,0.971334025934049,0.9442657290341887,0.9669807707040528,0.9757266542980829
319,pexels-photo-561652_0,0.9901580810546875,0.9830881774561473,0.9667388613861386,0.9797102206660483,0.9864895086496086
320,pexels-photo-562624_0,0.9975624084472656,0.9946512426025598,0.9893593991973757,0.9929473895313858,0.9963609531954856
321,pexels-photo-570093_0,0.9967880249023438,0.9932964985749089,0.9866822725547261,0.9978725105974566,0.9887622640313198
322,pexels-photo-573238_0,0.9981536865234375,0.9889522939968044,0.9781460242922292,0.9875997264645544,0.9903085714285714
323,pexels-photo-573253_0,0.9951057434082031,0.9903341243831695,0.9808533182109865,0.9950644946405862,0.9856485161135522
324,pexels-photo-573565_0,0.9895477294921875,0.9698330911172766,0.9414329685362517,0.9958397395315185,0.9451502145922747
325,pexels-photo-582429_0,0.987640380859375,0.9824821306919559,0.9655674463585449,0.9808487439410133,0.9841209666063712
326,pexels-photo-582431_0,0.9949913024902344,0.9893233804145424,0.9788723328935088,0.9871160368020511,0.9915406180727605
327,pexels-photo-584306_0,0.99395751953125,0.9955792470207362,0.9911974081257259,0.9937986137422273,0.9973662726327208
328,pexels-photo-58571_MX1VrmUxeW_0,0.9974250793457031,0.9770681161882113,0.9551643972102292,0.9606520141626027,0.9940550255772156
329,pexels-photo-58572_0,0.9878273010253906,0.9648052764511894,0.9320036651111253,0.9730150608440301,0.9567328725172806
330,pexels-photo-586336_0,0.9965705871582031,0.9969954313176989,0.9940088634167472,0.9963660654642619,0.9976255927657497
331,pexels-photo-590140_0,0.987945556640625,0.9690590423969451,0.9399753062968943,0.9929768235176081,0.9462663734582656
332,pexels-photo-590513_0,0.9838027954101562,0.9789464289256034,0.958761084294053,0.9811843988549618,0.976718644872759
333,pexels-photo-590617_0,0.9166755676269531,0.9561219016855794,0.9159325243334988,0.9894232688086211,0.924989214211588
334,pexels-photo-590798_0,0.9817008972167969,0.9839689069648532,0.9684436959753707,0.9880401881891825,0.9799310399914798
335,pexels-photo-593349_0,0.9926872253417969,0.9910531351363966,0.9822649434272974,0.9880511455638482,0.9940734221539786
336,pexels-photo-593578_0,0.9615097045898438,0.9748064918851436,0.9508512141065296,0.9594174833629867,0.9906972259158132
337,pexels-photo-594685_0,0.9963645935058594,0.9912854229724664,0.9827214214486447,0.9899908675799087,0.9925833684326185
338,pexels-photo-596146_0,0.9794273376464844,0.8621526979014902,0.7577050947973762,0.7906333505227134,0.9478979316546763
339,pexels-photo-601319_0,0.9941825866699219,0.9881251800689909,0.9765290731677286,0.9814837731646197,0.994857080138608
340,pexels-photo-60682_0,0.9930152893066406,0.9953204268097885,0.9906844464342951,0.9982979072461985,0.9923606545680635
341,pexels-photo-612872_0,0.9937095642089844,0.98878513571414,0.9778190280187778,0.9814627296906855,0.9962176236809648
342,pexels-photo-614510_0,0.9988822937011719,0.9850349864650901,0.970511272141707,0.9843813801551654,0.9856894613104364
343,pexels-photo-615491_0,0.9853897094726562,0.9900128294723227,0.9802231734835615,0.9843810768345235,0.9957093926535151
344,pexels-photo-620331_0,0.9933547973632812,0.9839230669841446,0.9683548902775759,0.9834329569773449,0.9844136657433056
345,pexels-photo-620334_0,0.9863357543945312,0.9680395445947393,0.9380587594459527,0.9703599026903262,0.9657302570675782
346,pexels-photo-62376_0,0.996673583984375,0.9376697641172266,0.8826537478132149,0.981739260589732,0.8973867834177042
347,pexels-photo-62377_0,0.9937896728515625,0.4173228346456693,0.263681592039801,0.26380090497737557,0.9982876712328768
348,pexels-photo-625393_0,0.9936981201171875,0.9954592431338918,0.9909595368130726,0.9925727785482111,0.9983625447267875
349,pexels-photo-627935_0,0.9566154479980469,0.9577897616140323,0.9189986111605712,0.9665680362560396,0.9491694987568228
350,pexels-photo-631037_0,0.9841384887695312,0.7747562296858072,0.6323282341497922,0.8162310238557242,0.7372925043818951
351,pexels-photo-631214_0,0.9960784912109375,0.9958589797299474,0.9917521141224988,0.9922695929294469,0.9994744289468365
352,pexels-photo-631546_0,0.9951705932617188,0.9967002549092179,0.9934222148327497,0.9939748075213533,0.9994406895722582
353,pexels-photo-633277_0,0.99798583984375,0.9866895230412424,0.9737287292267888,0.9832194533762058,0.9901841732442825
354,pexels-photo-634509_0,0.7311439514160156,0.7256911334861618,0.5694782109391225,0.9988214748706301,0.5698611212988093
355,pexels-photo-63775_0,0.9656867980957031,0.9351220743625808,0.8781495529666757,0.9349130346995875,0.9353312075259353
356,pexels-photo-64609_0,0.9629287719726562,0.8904940052285225,0.8026040502935142,0.9033814216145774,0.8779691145428286
357,pexels-photo-667247_0,0.9849090576171875,0.9853470627453885,0.9711173412767946,0.9815949109264535,0.989128009875515
358,pexels-photo-668927_0,0.9576225280761719,0.9770867666744356,0.9552000451669362,0.996034532785541,0.958846437217135
359,pexels-photo-669276_0,0.9979972839355469,0.9561586638830898,0.916,0.9503652058432935,0.9620231893799361
360,pexels-photo-669277_0,0.9903755187988281,0.9755203027215834,0.9522104784634617,0.9848754971298709,0.9663411633539656
361,pexels-photo-671613_0,0.9863624572753906,0.9878864066846704,0.9760627791280826,0.9821391275054742,0.9937013456216172
362,pexels-photo-671804_0,0.9909744262695312,0.98731353687439,0.9749449339207048,0.9948671399703916,0.9798737720446588
363,pexels-photo-673058_0,0.9213180541992188,0.4989311048488971,0.33238388088687487,0.654118096694057,0.40325937561358727
364,pexels-photo-675927_0,0.9790153503417969,0.9661741285272433,0.9345617624666921,0.9415282471656959,0.9921449769527056
365,pexels-photo-679350_0,0.9952354431152344,0.9783404144628458,0.9575992124113114,0.996045197740113,0.9612540466859771
366,pexels-photo-682013_0,0.9725761413574219,0.982329271859814,0.9652722090720255,0.9675765191243336,0.9975388639835459
367,pexels-photo-682020_0,0.8916702270507812,0.870644182677854,0.7709210590000484,0.9820984482581441,0.7819086267836104
368,pexels-photo-68441_0,0.8709640502929688,0.812079865779269,0.6836148680247676,0.7668933098295979,0.8629247443859359
369,pexels-photo-688675_0,0.9867591857910156,0.9853781831202477,0.9711777991829142,0.9792933098886377,0.9915391462846
370,pexels-photo-690729_0,0.9774932861328125,0.9429973720822383,0.8921428832583818,0.9144602469691008,0.9733729580948202
371,pexels-photo-690737_0,0.9958419799804688,0.3109987357774968,0.18413173652694612,0.18468468468468469,0.984
372,pexels-photo-690903_0,0.9969024658203125,0.9972264159966115,0.9944681749746231,0.9968586744972172,0.9975944289160579
373,pexels-photo-691034_0,0.9990005493164062,0.8648090815273477,0.7618181818181818,0.8657024793388429,0.8639175257731959
374,pexels-photo-691232_SHDJullPaf_0,0.9935226440429688,0.9898046185438257,0.9798150305508666,0.989270025684726,0.9903397894939203
375,pexels-photo-691399_0,0.9663543701171875,0.8943484823075633,0.8088882147732444,0.9579911722438924,0.8386350361683964
376,pexels-photo-691861_0,0.9896163940429688,0.98185018736581,0.9643474616230943,0.9782236099116455,0.9855037545677228
377,pexels-photo-694742_0,0.9849433898925781,0.9701647101509528,0.9420581327069877,0.9945601636600335,0.9469373902521802
378,pexels-photo-69494_0,0.9948844909667969,0.9942649417299263,0.9885952901354788,0.9982052537118616,0.9903556153833046
